Date,PKR,USD
2019-04-28,141.290124,1.0
2019-04-29,141.624977,1.0
2019-04-30,141.64022,1.0
2019-05-01,141.640112,1.0
2019-05-02,141.497441,1.0
2019-05-03,141.450375,1.0
2019-05-04,141.450375,1.0
2019-05-05,141.450071,1.0
2019-05-06,141.490866,1.0
2019-05-07,141.490337,1.0
2019-05-08,141.590163,1.0
2019-05-09,141.44935,1.0
2019-05-10,141.625038,1.0
2019-05-11,141.625038,1.0
2019-05-12,141.625006,1.0
2019-05-13,141.549647,1.0
2019-05-14,141.674968,1.0
2019-05-15,141.630356,1.0
2019-05-16,141.549781,1.0
2019-05-17,148.203704,1.0
2019-05-18,148.203704,1.0
2019-05-19,148.198335,1.0
2019-05-20,146.76975,1.0
2019-05-21,152.239797,1.0
2019-05-22,152.365021,1.0
2019-05-23,151.874979,1.0
2019-05-24,152.000342,1.0
2019-05-25,151.465038,1.0
2019-05-26,151.464972,1.0
2019-05-27,150.874962,1.0
2019-05-28,151.834987,1.0
2019-05-29,150.00014,1.0
2019-05-30,150.770372,1.0
2019-05-31,146.875038,1.0
2019-06-01,146.875038,1.0
2019-06-02,146.159942,1.0
2019-06-03,146.849895,1.0
2019-06-04,148.249672,1.0
2019-06-05,151.20996,1.0
2019-06-06,148.424972,1.0
2019-06-07,149.540375,1.0
2019-06-08,149.540375,1.0
2019-06-09,149.540161,1.0
2019-06-10,151.250134,1.0
2019-06-11,150.549955,1.0
2019-06-12,151.896211,1.0
2019-06-13,151.624964,1.0
2019-06-14,156.000342,1.0
2019-06-15,156.370375,1.0
2019-06-16,156.369719,1.0
2019-06-17,157.124996,1.0
2019-06-18,156.999769,1.0
2019-06-19,156.709724,1.0
2019-06-20,157.124966,1.0
2019-06-21,157.140375,1.0
2019-06-22,157.140375,1.0
2019-06-23,157.139662,1.0
2019-06-24,157.25024,1.0
2019-06-25,156.999691,1.0
2019-06-26,156.902384,1.0
2019-06-27,163.500118,1.0
2019-06-28,163.000342,1.0
2019-06-29,163.000342,1.0
2019-06-30,162.999978,1.0
2019-07-01,162.759788,1.0
2019-07-02,156.519939,1.0
2019-07-03,163.125045,1.0
2019-07-04,157.925009,1.0
2019-07-05,156.903704,1.0
2019-07-06,156.903704,1.0
2019-07-07,156.897197,1.0
2019-07-08,157.999581,1.0
2019-07-09,157.999666,1.0
2019-07-10,158.000378,1.0
2019-07-11,158.249988,1.0
2019-07-12,158.000342,1.0
2019-07-13,158.000342,1.0
2019-07-14,157.999798,1.0
2019-07-15,159.520303,1.0
2019-07-16,159.500846,1.0
2019-07-17,159.624947,1.0
2019-07-18,159.739753,1.0
2019-07-19,159.940375,1.0
2019-07-20,160.025038,1.0
2019-07-21,160.02502,1.0
2019-07-22,159.670235,1.0
2019-07-23,160.501509,1.0
2019-07-24,160.750126,1.0
2019-07-25,160.749892,1.0
2019-07-26,161.000342,1.0
2019-07-27,161.000342,1.0
2019-07-28,160.999828,1.0
2019-07-29,161.124962,1.0
2019-07-30,161.000317,1.0
2019-07-31,160.570084,1.0
2019-08-01,160.502078,1.0
2019-08-02,159.550375,1.0
2019-08-03,159.550375,1.0
2019-08-04,159.550268,1.0
2019-08-05,158.950434,1.0
2019-08-06,158.875033,1.0
2019-08-07,159.750464,1.0
2019-08-08,159.874988,1.0
2019-08-09,157.950375,1.0
2019-08-10,157.950375,1.0
2019-08-11,157.950298,1.0
2019-08-12,160.250027,1.0
2019-08-13,160.249778,1.0
2019-08-14,160.250096,1.0
2019-08-15,160.249543,1.0
2019-08-16,159.765038,1.0
2019-08-17,159.765038,1.0
2019-08-18,159.76504,1.0
2019-08-19,159.954996,1.0
2019-08-20,160.149834,1.0
2019-08-21,160.149787,1.0
2019-08-22,160.090076,1.0
2019-08-23,156.603704,1.0
2019-08-24,157.015038,1.0
2019-08-25,157.015012,1.0
2019-08-26,157.550338,1.0
2019-08-27,159.497771,1.0
2019-08-28,156.896327,1.0
2019-08-29,157.490302,1.0
2019-08-30,157.503704,1.0
2019-08-31,157.503704,1.0
2019-09-01,157.502706,1.0
2019-09-02,156.749523,1.0
2019-09-03,156.749816,1.0
2019-09-04,156.750259,1.0
2019-09-05,156.717817,1.0
2019-09-06,156.000342,1.0
2019-09-07,155.510375,1.0
2019-09-08,155.509401,1.0
2019-09-09,156.454987,1.0
2019-09-10,156.50145,1.0
2019-09-11,156.506005,1.0
2019-09-12,156.449779,1.0
2019-09-13,156.650375,1.0
2019-09-14,156.650375,1.0
2019-09-15,156.650283,1.0
2019-09-16,155.74947,1.0
2019-09-17,155.740098,1.0
2019-09-18,156.749727,1.0
2019-09-19,156.704127,1.0
2019-09-20,156.150375,1.0
2019-09-21,156.150375,1.0
2019-09-22,156.149856,1.0
2019-09-23,156.439912,1.0
2019-09-24,156.250273,1.0
2019-09-25,156.350157,1.0
2019-09-26,156.830581,1.0
2019-09-27,156.850375,1.0
2019-09-28,156.820375,1.0
2019-09-29,156.820163,1.0
2019-09-30,157.200031,1.0
2019-10-01,156.354993,1.0
2019-10-02,156.325021,1.0
2019-10-03,156.749761,1.0
2019-10-04,156.000342,1.0
2019-10-05,157.105038,1.0
2019-10-06,157.105001,1.0
2019-10-07,156.000299,1.0
2019-10-08,156.625026,1.0
2019-10-09,156.87498,1.0
2019-10-10,156.500913,1.0
2019-10-11,156.503704,1.0
2019-10-12,156.503704,1.0
2019-10-13,156.85283,1.0
2019-10-14,156.81911,1.0
2019-10-15,156.150448,1.0
2019-10-16,155.749822,1.0
2019-10-17,155.74981,1.0
2019-10-18,155.950375,1.0
2019-10-19,155.950375,1.0
2019-10-20,155.949552,1.0
2019-10-21,155.999695,1.0
2019-10-22,156.149975,1.0
2019-10-23,156.049784,1.0
2019-10-24,155.974962,1.0
2019-10-25,155.803704,1.0
2019-10-26,155.803704,1.0
2019-10-27,155.805074,1.0
2019-10-28,155.849601,1.0
2019-10-29,155.874998,1.0
2019-10-30,155.750104,1.0
2019-10-31,155.775028,1.0
2019-11-01,154.96222,1.0
2019-11-02,154.96222,1.0
2019-11-03,154.96222,1.0
2019-11-04,155.700338,1.0
2019-11-05,155.850144,1.0
2019-11-06,155.99998,1.0
2019-11-07,155.601055,1.0
2019-11-08,156.000342,1.0
2019-11-09,156.000342,1.0
2019-11-10,155.999943,1.0
2019-11-11,155.625024,1.0
2019-11-12,155.503241,1.0
2019-11-13,155.450104,1.0
2019-11-14,155.512991,1.0
2019-11-15,155.503704,1.0
2019-11-16,155.02882,1.0
2019-11-17,155.02882,1.0
2019-11-18,155.333694,1.0
2019-11-19,155.449963,1.0
2019-11-20,155.449945,1.0
2019-11-21,155.249653,1.0
2019-11-22,155.503704,1.0
2019-11-23,155.503704,1.0
2019-11-24,155.501556,1.0
2019-11-25,155.204552,1.0
2019-11-26,155.449825,1.0
2019-11-27,155.324979,1.0
2019-11-28,155.26348,1.0
2019-11-29,155.375038,1.0
2019-11-30,154.93781,1.0
2019-12-01,154.93781,1.0
2019-12-02,155.250238,1.0
2019-12-03,155.249598,1.0
2019-12-04,154.803157,1.0
2019-12-05,154.749809,1.0
2019-12-06,154.803704,1.0
2019-12-07,154.803704,1.0
2019-12-08,154.787483,1.0
2019-12-09,155.097181,1.0
2019-12-10,154.999942,1.0
2019-12-11,155.000599,1.0
2019-12-12,155.025027,1.0
2019-12-13,154.950375,1.0
2019-12-14,154.950375,1.0
2019-12-15,154.949768,1.0
2019-12-16,154.999723,1.0
2019-12-17,155.03066,1.0
2019-12-18,154.902491,1.0
2019-12-19,154.29739,1.0
2019-12-20,154.875038,1.0
2019-12-21,154.875038,1.0
2019-12-22,154.875018,1.0
2019-12-23,154.924982,1.0
2019-12-24,154.650109,1.0
2019-12-25,154.757059,1.0
2019-12-26,154.874955,1.0
2019-12-27,154.850375,1.0
2019-12-28,154.850375,1.0
2019-12-29,154.850043,1.0
2019-12-30,154.895038,1.0
2019-12-31,154.950156,1.0
2020-01-01,155.66008,1.0
2020-01-02,154.750323,1.0
2020-01-03,154.903704,1.0
2020-01-04,154.903704,1.0
2020-01-05,154.903673,1.0
2020-01-06,154.949924,1.0
2020-01-07,154.904939,1.0
2020-01-08,154.825021,1.0
2020-01-09,154.505638,1.0
2020-01-10,154.875038,1.0
2020-01-11,154.52095,1.0
2020-01-12,154.52095,1.0
2020-01-13,154.824962,1.0
2020-01-14,154.874987,1.0
2020-01-15,154.774996,1.0
2020-01-16,154.725003,1.0
2020-01-17,154.59941,1.0
2020-01-18,154.59941,1.0
2020-01-19,154.59941,1.0
2020-01-20,154.675026,1.0
2020-01-21,154.674956,1.0
2020-01-22,154.62504,1.0
2020-01-23,154.625022,1.0
2020-01-24,154.625038,1.0
2020-01-25,154.625038,1.0
2020-01-26,154.625028,1.0
2020-01-27,154.374977,1.0
2020-01-28,154.496542,1.0
2020-01-29,154.501169,1.0
2020-01-30,154.497584,1.0
2020-01-31,154.450375,1.0
2020-02-01,154.450375,1.0
2020-02-02,154.450149,1.0
2020-02-03,154.47973,1.0
2020-02-04,154.499366,1.0
2020-02-05,154.374996,1.0
2020-02-06,154.250201,1.0
2020-02-07,154.550375,1.0
2020-02-08,154.550375,1.0
2020-02-09,154.550123,1.0
2020-02-10,154.70318,1.0
2020-02-11,154.698699,1.0
2020-02-12,154.42497,1.0
2020-02-13,154.350138,1.0
2020-02-14,154.350375,1.0
2020-02-15,154.350375,1.0
2020-02-16,154.349889,1.0
2020-02-17,154.501322,1.0
2020-02-18,154.297835,1.0
2020-02-19,154.14982,1.0
2020-02-20,154.312585,1.0
2020-02-21,154.303704,1.0
2020-02-22,154.303704,1.0
2020-02-23,154.316576,1.0
2020-02-24,154.301732,1.0
2020-02-25,154.249702,1.0
2020-02-26,154.350222,1.0
2020-02-27,154.29205,1.0
2020-02-28,154.303704,1.0
2020-02-29,154.303704,1.0
2020-03-01,154.298617,1.0
2020-03-02,154.409608,1.0
2020-03-03,154.225022,1.0
2020-03-04,154.275027,1.0
2020-03-05,154.250011,1.0
2020-03-06,154.303704,1.0
2020-03-07,154.303704,1.0
2020-03-08,154.301599,1.0
2020-03-09,155.999821,1.0
2020-03-10,156.000048,1.0
2020-03-11,159.33492,1.0
2020-03-12,158.999857,1.0
2020-03-13,156.91345,1.0
2020-03-14,156.91345,1.0
2020-03-15,156.91345,1.0
2020-03-16,158.493742,1.0
2020-03-17,159.16919,1.0
2020-03-18,158.650156,1.0
2020-03-19,158.495038,1.0
2020-03-20,158.725038,1.0
2020-03-21,158.725038,1.0
2020-03-22,158.725002,1.0
2020-03-23,158.250066,1.0
2020-03-24,158.668877,1.0
2020-03-25,160.749665,1.0
2020-03-26,164.374979,1.0
2020-03-27,165.503704,1.0
2020-03-28,165.503704,1.0
2020-03-29,163.32144,1.0
2020-03-30,166.499969,1.0
2020-03-31,166.298278,1.0
2020-04-01,166.50203,1.0
2020-04-02,166.550075,1.0
2020-04-03,166.530375,1.0
2020-04-04,166.530375,1.0
2020-04-05,166.529973,1.0
2020-04-06,166.87497,1.0
2020-04-07,167.497331,1.0
2020-04-08,167.499452,1.0
2020-04-09,167.349867,1.0
2020-04-10,166.503704,1.0
2020-04-11,166.503704,1.0
2020-04-12,166.500435,1.0
2020-04-13,166.698801,1.0
2020-04-14,166.624992,1.0
2020-04-15,166.749748,1.0
2020-04-16,166.999714,1.0
2020-04-17,166.650375,1.0
2020-04-18,162.76496,1.0
2020-04-19,162.76496,1.0
2020-04-20,163.500113,1.0
2020-04-21,161.796998,1.0
2020-04-22,160.50093,1.0
2020-04-23,160.049807,1.0
2020-04-24,161.000342,1.0
2020-04-25,161.000342,1.0
2020-04-26,160.999675,1.0
2020-04-27,160.949841,1.0
2020-04-28,161.149832,1.0
2020-04-29,161.498967,1.0
2020-04-30,160.488227,1.0
2020-05-01,160.375038,1.0
2020-05-02,160.375038,1.0
2020-05-03,160.374965,1.0
2020-05-04,158.504623,1.0
2020-05-05,159.62501,1.0
2020-05-06,159.624997,1.0
2020-05-07,160.492944,1.0
2020-05-08,159.650375,1.0
2020-05-09,159.650375,1.0
2020-05-10,159.650409,1.0
2020-05-11,159.899706,1.0
2020-05-12,160.203444,1.0
2020-05-13,160.700162,1.0
2020-05-14,160.698449,1.0
2020-05-15,160.000342,1.0
2020-05-16,160.000342,1.0
2020-05-17,159.999717,1.0
2020-05-18,160.499369,1.0
2020-05-19,160.497843,1.0
2020-05-20,160.495784,1.0
2020-05-21,160.506089,1.0
2020-05-22,160.603704,1.0
2020-05-23,160.603704,1.0
2020-05-24,160.59751,1.0
2020-05-25,161.23111,1.0
2020-05-26,161.1841,1.0
2020-05-27,160.608119,1.0
2020-05-28,160.949822,1.0
2020-05-29,163.425038,1.0
2020-05-30,163.425038,1.0
2020-05-31,163.424982,1.0
2020-06-01,163.54993,1.0
2020-06-02,165.492963,1.0
2020-06-03,164.67499,1.0
2020-06-04,163.55019,1.0
2020-06-05,163.475038,1.0
2020-06-06,163.475038,1.0
2020-06-07,163.47499,1.0
2020-06-08,163.501611,1.0
2020-06-09,163.94972,1.0
2020-06-10,164.498579,1.0
2020-06-11,164.52497,1.0
2020-06-12,164.503704,1.0
2020-06-13,164.503704,1.0
2020-06-14,164.497745,1.0
2020-06-15,164.499504,1.0
2020-06-16,164.825012,1.0
2020-06-17,165.549674,1.0
2020-06-18,166.875029,1.0
2020-06-19,166.850375,1.0
2020-06-20,166.850375,1.0
2020-06-21,166.850158,1.0
2020-06-22,166.609815,1.0
2020-06-23,166.610116,1.0
2020-06-24,167.924974,1.0
2020-06-25,167.950439,1.0
2020-06-26,167.550375,1.0
2020-06-27,167.550375,1.0
2020-06-28,167.550565,1.0
2020-06-29,168.150316,1.0
2020-06-30,168.201691,1.0
2020-07-01,168.191204,1.0
2020-07-02,168.196067,1.0
2020-07-03,167.575038,1.0
2020-07-04,167.575038,1.0
2020-07-05,167.574953,1.0
2020-07-06,166.409937,1.0
2020-07-07,166.797777,1.0
2020-07-08,167.000189,1.0
2020-07-09,166.901674,1.0
2020-07-10,166.450375,1.0
2020-07-11,166.13386,1.0
2020-07-12,166.13386,1.0
2020-07-13,166.607539,1.0
2020-07-14,166.550546,1.0
2020-07-15,166.450115,1.0
2020-07-16,166.690161,1.0
2020-07-17,167.375038,1.0
2020-07-18,167.375038,1.0
2020-07-19,167.374969,1.0
2020-07-20,167.649601,1.0
2020-07-21,167.597378,1.0
2020-07-22,167.502587,1.0
2020-07-23,167.570097,1.0
2020-07-24,167.450375,1.0
2020-07-25,167.450375,1.0
2020-07-26,167.449793,1.0
2020-07-27,166.8502,1.0
2020-07-28,166.425021,1.0
2020-07-29,166.459749,1.0
2020-07-30,167.550137,1.0
2020-07-31,167.630375,1.0
2020-08-01,167.630375,1.0
2020-08-02,167.629766,1.0
2020-08-03,166.797874,1.0
2020-08-04,166.802406,1.0
2020-08-05,168.16901,1.0
2020-08-06,168.55021,1.0
2020-08-07,167.903704,1.0
2020-08-08,168.88424,1.0
2020-08-09,168.88424,1.0
2020-08-10,168.250311,1.0
2020-08-11,168.404623,1.0
2020-08-12,168.149609,1.0
2020-08-13,168.050186,1.0
2020-08-14,168.082304,1.0
2020-08-15,168.082304,1.0
2020-08-16,168.082303,1.0
2020-08-17,167.950564,1.0
2020-08-18,168.08433,1.0
2020-08-19,168.44851,1.0
2020-08-20,168.68899,1.0
2020-08-21,168.58216,1.0
2020-08-22,168.58216,1.0
2020-08-23,168.58216,1.0
2020-08-24,168.59134,1.0
2020-08-25,168.46371,1.0
2020-08-26,168.59646,1.0
2020-08-27,167.38475,1.0
2020-08-28,167.39836,1.0
2020-08-29,167.39836,1.0
2020-08-30,167.39836,1.0
2020-08-31,165.48476,1.0
2020-09-01,165.37723,1.0
2020-09-02,165.47836,1.0
2020-09-03,166.049958,1.0
2020-09-04,165.950375,1.0
2020-09-05,165.950375,1.0
2020-09-06,165.950019,1.0
2020-09-07,165.65142,1.0
2020-09-08,166.350382,1.0
2020-09-09,166.398038,1.0
2020-09-10,166.449924,1.0
2020-09-11,166.000342,1.0
2020-09-12,166.000342,1.0
2020-09-13,165.999936,1.0
2020-09-14,165.949897,1.0
2020-09-15,166.575013,1.0
2020-09-16,166.449718,1.0
2020-09-17,166.424989,1.0
2020-09-18,166.503704,1.0
2020-09-19,166.503704,1.0
2020-09-20,166.510656,1.0
2020-09-21,166.000301,1.0
2020-09-22,166.297395,1.0
2020-09-23,165.999997,1.0
2020-09-24,166.199634,1.0
2020-09-25,165.703704,1.0
2020-09-26,165.703704,1.0
2020-09-27,165.70639,1.0
2020-09-28,166.249598,1.0
2020-09-29,166.24993,1.0
2020-09-30,165.749587,1.0
2020-10-01,164.999495,1.0
2020-10-02,164.603704,1.0
2020-10-03,164.603704,1.0
2020-10-04,164.600358,1.0
2020-10-05,164.649916,1.0
2020-10-06,164.650241,1.0
2020-10-07,163.81416,1.0
2020-10-08,163.749572,1.0
2020-10-09,163.750375,1.0
2020-10-10,163.750375,1.0
2020-10-11,163.749923,1.0
2020-10-12,163.827074,1.0
2020-10-13,163.898579,1.0
2020-10-14,163.795535,1.0
2020-10-15,163.149737,1.0
2020-10-16,162.750375,1.0
2020-10-17,162.750375,1.0
2020-10-18,162.749916,1.0
2020-10-19,162.701923,1.0
2020-10-20,162.604871,1.0
2020-10-21,162.593535,1.0
2020-10-22,161.875034,1.0
2020-10-23,161.550375,1.0
2020-10-24,161.550375,1.0
2020-10-25,161.549976,1.0
2020-10-26,161.200773,1.0
2020-10-27,161.101654,1.0
2020-10-28,160.625014,1.0
2020-10-29,160.622285,1.0
2020-10-30,160.450375,1.0
2020-10-31,160.450375,1.0
2020-11-01,160.449895,1.0
2020-11-02,160.09751,1.0
2020-11-03,160.099139,1.0
2020-11-04,159.74974,1.0
2020-11-05,159.49917,1.0
2020-11-06,159.150375,1.0
2020-11-07,159.150375,1.0
2020-11-08,159.150131,1.0
2020-11-09,158.949491,1.0
2020-11-10,158.950106,1.0
2020-11-11,158.437585,1.0
2020-11-12,158.500885,1.0
2020-11-13,158.375038,1.0
2020-11-14,158.375038,1.0
2020-11-15,158.374989,1.0
2020-11-16,158.150178,1.0
2020-11-17,158.150004,1.0
2020-11-18,158.849916,1.0
2020-11-19,160.350389,1.0
2020-11-20,160.750375,1.0
2020-11-21,160.750375,1.0
2020-11-22,160.750311,1.0
2020-11-23,160.950119,1.0
2020-11-24,160.649391,1.0
2020-11-25,159.549975,1.0
2020-11-26,159.193036,1.0
2020-11-27,159.350375,1.0
2020-11-28,159.450375,1.0
2020-11-29,159.449889,1.0
2020-11-30,159.500926,1.0
2020-12-01,159.540061,1.0
2020-12-02,160.398235,1.0
2020-12-03,160.498731,1.0
2020-12-04,160.050375,1.0
2020-12-05,160.050375,1.0
2020-12-06,160.049812,1.0
2020-12-07,160.375014,1.0
2020-12-08,160.404285,1.0
2020-12-09,160.450195,1.0
2020-12-10,160.500271,1.0
2020-12-11,160.150375,1.0
2020-12-12,160.150375,1.0
2020-12-13,160.150012,1.0
2020-12-14,160.375024,1.0
2020-12-15,160.505799,1.0
2020-12-16,160.496371,1.0
2020-12-17,160.349976,1.0
2020-12-18,160.103704,1.0
2020-12-19,160.103704,1.0
2020-12-20,160.098484,1.0
2020-12-21,160.349518,1.0
2020-12-22,160.650083,1.0
2020-12-23,160.670161,1.0
2020-12-24,160.350152,1.0
2020-12-25,160.312303,1.0
2020-12-26,160.312303,1.0
2020-12-27,160.312303,1.0
2020-12-28,160.449892,1.0
2020-12-29,160.670126,1.0
2020-12-30,160.374982,1.0
2020-12-31,159.601691,1.0
2021-01-01,160.992836,1.0
2021-01-02,160.992836,1.0
2021-01-03,160.992836,1.0
2021-01-04,159.819944,1.0
2021-01-05,160.479733,1.0
2021-01-06,160.401494,1.0
2021-01-07,160.20406,1.0
2021-01-08,160.250375,1.0
2021-01-09,160.587566,1.0
2021-01-10,160.587566,1.0
2021-01-11,160.349763,1.0
2021-01-12,160.400564,1.0
2021-01-13,160.450449,1.0
2021-01-14,160.09739,1.0
2021-01-15,160.250375,1.0
2021-01-16,161.13614,1.0
2021-01-17,161.13614,1.0
2021-01-18,160.646351,1.0
2021-01-19,160.549616,1.0
2021-01-20,160.419651,1.0
2021-01-21,160.649896,1.0
2021-01-22,160.650375,1.0
2021-01-23,160.650375,1.0
2021-01-24,160.649949,1.0
2021-01-25,160.702057,1.0
2021-01-26,160.750174,1.0
2021-01-27,160.650144,1.0
2021-01-28,160.649846,1.0
2021-01-29,160.250375,1.0
2021-01-30,160.358558,1.0
2021-01-31,160.358558,1.0
2021-02-01,160.350103,1.0
2021-02-02,160.19859,1.0
2021-02-03,160.198126,1.0
2021-02-04,160.125024,1.0
2021-02-05,160.050375,1.0
2021-02-06,160.050375,1.0
2021-02-07,160.049699,1.0
2021-02-08,159.949992,1.0
2021-02-09,159.849952,1.0
2021-02-10,159.400032,1.0
2021-02-11,159.450085,1.0
2021-02-12,158.850375,1.0
2021-02-13,158.850375,1.0
2021-02-14,158.850201,1.0
2021-02-15,159.35711,1.0
2021-02-16,159.490272,1.0
2021-02-17,159.410825,1.0
2021-02-18,159.050161,1.0
2021-02-19,159.050375,1.0
2021-02-20,159.362614,1.0
2021-02-21,159.362614,1.0
2021-02-22,159.100441,1.0
2021-02-23,158.970198,1.0
2021-02-24,159.250205,1.0
2021-02-25,158.269331,1.0
2021-02-26,157.754409,1.0
2021-02-27,157.754409,1.0
2021-02-28,157.754409,1.0
2021-03-01,158.102191,1.0
2021-03-02,157.924985,1.0
2021-03-03,157.349886,1.0
2021-03-04,157.375017,1.0
2021-03-05,157.000342,1.0
2021-03-06,157.000342,1.0
2021-03-07,157.000129,1.0
2021-03-08,157.199154,1.0
2021-03-09,157.050074,1.0
2021-03-10,157.049822,1.0
2021-03-11,157.250277,1.0
2021-03-12,157.050375,1.0
2021-03-13,157.050375,1.0
2021-03-14,156.665844,1.0
2021-03-15,157.049857,1.0
2021-03-16,156.698196,1.0
2021-03-17,156.050024,1.0
2021-03-18,155.149749,1.0
2021-03-19,156.000342,1.0
2021-03-20,156.000342,1.0
2021-03-21,155.824539,1.0
2021-03-22,156.096448,1.0
2021-03-23,156.098809,1.0
2021-03-24,156.100541,1.0
2021-03-25,155.100866,1.0
2021-03-26,155.010375,1.0
2021-03-27,155.010375,1.0
2021-03-28,155.009803,1.0
2021-03-29,154.149716,1.0
2021-03-30,153.074951,1.0
2021-03-31,152.619932,1.0
2021-04-01,152.825029,1.0
2021-04-02,153.550375,1.0
2021-04-03,153.550375,1.0
2021-04-04,153.550393,1.0
2021-04-05,152.58364,1.0
2021-04-06,153.182808,1.0
2021-04-07,153.145842,1.0
2021-04-08,152.790994,1.0
2021-04-09,152.745903,1.0
2021-04-10,152.875038,1.0
2021-04-11,152.874978,1.0
2021-04-12,152.950131,1.0
2021-04-13,152.850335,1.0
2021-04-14,152.850138,1.0
2021-04-15,152.798735,1.0
2021-04-16,152.803704,1.0
2021-04-17,153.336978,1.0
2021-04-18,153.39907,1.0
2021-04-19,152.850338,1.0
2021-04-20,152.896617,1.0
2021-04-21,153.200761,1.0
2021-04-22,153.449601,1.0
2021-04-23,153.850375,1.0
2021-04-24,153.119536,1.0
2021-04-25,153.119536,1.0
2021-04-26,154.059893,1.0
2021-04-27,154.349705,1.0
2021-04-28,154.349723,1.0
2021-04-29,153.459675,1.0
2021-04-30,153.850375,1.0
2021-05-01,153.914451,1.0
2021-05-02,153.914451,1.0
2021-05-03,153.099385,1.0
2021-05-04,153.349894,1.0
2021-05-05,153.050086,1.0
2021-05-06,153.305713,1.0
2021-05-07,152.250375,1.0
2021-05-08,150.934084,1.0
2021-05-09,150.934084,1.0
2021-05-10,152.250037,1.0
2021-05-11,152.460468,1.0
2021-05-12,152.200733,1.0
2021-05-13,152.249741,1.0
2021-05-14,152.250375,1.0
2021-05-15,152.250375,1.0
2021-05-16,152.250162,1.0
2021-05-17,152.800068,1.0
2021-05-18,152.920156,1.0
2021-05-19,153.149874,1.0
2021-05-20,153.413396,1.0
2021-05-21,153.450375,1.0
2021-05-22,153.450375,1.0
2021-05-23,153.450303,1.0
2021-05-24,153.549919,1.0
2021-05-25,154.235724,1.0
2021-05-26,154.750078,1.0
2021-05-27,155.250485,1.0
2021-05-28,154.565038,1.0
2021-05-29,154.565038,1.0
2021-05-30,154.565022,1.0
2021-05-31,154.164564,1.0
2021-06-01,154.398816,1.0
2021-06-02,154.649881,1.0
2021-06-03,154.749488,1.0
2021-06-04,154.503704,1.0
2021-06-05,154.503704,1.0
2021-06-06,154.499903,1.0
2021-06-07,154.498289,1.0
2021-06-08,155.725021,1.0
2021-06-09,155.749994,1.0
2021-06-10,156.69897,1.0
2021-06-11,156.703704,1.0
2021-06-12,155.903704,1.0
2021-06-13,155.898,1.0
2021-06-14,155.749712,1.0
2021-06-15,156.70406,1.0
2021-06-16,156.450222,1.0
2021-06-17,156.850213,1.0
2021-06-18,156.850375,1.0
2021-06-19,156.850375,1.0
2021-06-20,156.849967,1.0
2021-06-21,157.499005,1.0
2021-06-22,157.74249,1.0
2021-06-23,158.395264,1.0
2021-06-24,157.898058,1.0
2021-06-25,157.603704,1.0
2021-06-26,157.603704,1.0
2021-06-27,157.870022,1.0
2021-06-28,158.150069,1.0
2021-06-29,158.396659,1.0
2021-06-30,158.100885,1.0
2021-07-01,158.204736,1.0
2021-07-02,157.750375,1.0
2021-07-03,156.898525,1.0
2021-07-04,156.898525,1.0
2021-07-05,158.035325,1.0
2021-07-06,158.449691,1.0
2021-07-07,158.596053,1.0
2021-07-08,158.650168,1.0
2021-07-09,159.403704,1.0
2021-07-10,159.330555,1.0
2021-07-11,159.330555,1.0
2021-07-12,159.492152,1.0
2021-07-13,159.491543,1.0
2021-07-14,159.450009,1.0
2021-07-15,159.44996,1.0
2021-07-16,159.51488,1.0
2021-07-17,159.458129,1.0
2021-07-18,159.458129,1.0
2021-07-19,160.571174,1.0
2021-07-20,160.950054,1.0
2021-07-21,160.795565,1.0
2021-07-22,160.800548,1.0
2021-07-23,162.350375,1.0
2021-07-24,160.744778,1.0
2021-07-25,160.744778,1.0
2021-07-26,161.449724,1.0
2021-07-27,161.349957,1.0
2021-07-28,161.799662,1.0
2021-07-29,162.275947,1.0
2021-07-30,162.589039,1.0
2021-07-31,162.589039,1.0
2021-08-01,162.589039,1.0
2021-08-02,163.443103,1.0
2021-08-03,161.793572,1.0
2021-08-04,161.797707,1.0
2021-08-05,163.398024,1.0
2021-08-06,164.169469,1.0
2021-08-07,164.759836,1.0
2021-08-08,164.759836,1.0
2021-08-09,164.341443,1.0
2021-08-10,164.363562,1.0
2021-08-11,163.591878,1.0
2021-08-12,164.385114,1.0
2021-08-13,164.421997,1.0
2021-08-14,164.421997,1.0
2021-08-15,164.421997,1.0
2021-08-16,164.548572,1.0
2021-08-17,164.528275,1.0
2021-08-18,164.299991,1.0
2021-08-19,164.243805,1.0
2021-08-20,164.150375,1.0
2021-08-21,164.294349,1.0
2021-08-22,164.294349,1.0
2021-08-23,164.249994,1.0
2021-08-24,165.049826,1.0
2021-08-25,166.049668,1.0
2021-08-26,166.099231,1.0
2021-08-27,166.589397,1.0
2021-08-28,166.589397,1.0
2021-08-29,166.589397,1.0
2021-08-30,166.666582,1.0
2021-08-31,166.734807,1.0
2021-09-01,167.131369,1.0
2021-09-02,167.30097,1.0
2021-09-03,167.215622,1.0
2021-09-04,167.215622,1.0
2021-09-05,167.215622,1.0
2021-09-06,167.092277,1.0
2021-09-07,167.989843,1.0
2021-09-08,167.755126,1.0
2021-09-09,168.04046,1.0
2021-09-10,168.18936,1.0
2021-09-11,168.18936,1.0
2021-09-12,168.18936,1.0
2021-09-13,168.213261,1.0
2021-09-14,168.706766,1.0
2021-09-15,169.54978,1.0
2021-09-16,168.675028,1.0
2021-09-17,168.103704,1.0
